student_id,question_id,correct,time_taken,attempts
STU1324,Q10920,1,82.73,1
STU1126,Q10271,1,83.19,2
STU1163,Q10024,1,82.34,2
STU1175,Q10778,1,39.41,1
STU1081,Q10341,1,35.24,2
STU1004,Q10031,0,26.83,1
STU1410,Q10647,0,340.23,1
STU1077,Q10116,1,106.84,1
STU1098,Q10791,0,7.56,1
STU1195,Q10735,0,14.54,1
STU1440,Q10404,1,80.61,2
STU1468,Q10338,0,21.38,1
STU1312,Q10963,1,85.8,1
STU1449,Q10731,1,59.59,1
STU1019,Q10165,1,51.15,1
STU1312,Q10784,1,64.34,3
STU1338,Q10097,1,81.61,1
STU1072,Q10612,0,10.34,1
STU1463,Q10080,1,74.46,1
STU1231,Q10699,0,10.57,3
STU1097,Q10239,1,35.15,1
STU1274,Q10484,0,400.48,2
STU1474,Q10749,0,22.02,2
STU1027,Q10394,0,19.21,2
STU1170,Q10378,0,24.62,2
STU1391,Q10462,1,38.56,1
STU1114,Q10764,0,14.78,2
STU1477,Q10848,1,43.17,1
STU1221,Q10061,1,67.05,1
STU1203,Q10812,1,110.8,2
STU1251,Q10399,0,11.31,1
STU1428,Q10908,1,103.35,1
STU1222,Q10768,1,48.51,2
STU1481,Q10898,1,96.05,2
STU1021,Q10368,1,42.81,1
STU1172,Q10765,0,18.73,1
STU1354,Q10235,0,242.16,4
STU1206,Q10979,0,21.73,1
STU1111,Q10623,0,6.8,1
STU1165,Q10672,0,13.05,1
STU1188,Q10154,0,312.28,2
STU1093,Q10543,1,45.41,1
STU1228,Q10503,1,114.78,1
STU1347,Q10945,1,44.69,3
STU1478,Q10256,1,27.88,3
STU1181,Q10705,1,87.87,1
STU1083,Q10026,0,22.17,1
STU1408,Q10040,1,98.19,2
STU1008,Q10359,1,89.13,1
STU1456,Q10770,1,45.51,1
STU1460,Q10959,0,22.75,4
STU1119,Q10110,0,16.88,3
STU1280,Q10479,1,39.99,1
STU1310,Q10147,1,107.79,1
STU1164,Q10435,1,43.37,1
STU1402,Q10765,0,363.81,1
STU1341,Q10512,0,30.07,3
STU1206,Q10500,1,135.19,1
STU1492,Q10391,1,52.96,1
STU1227,Q10244,0,391.92,1
STU1074,Q10613,0,264.14,1
STU1043,Q10645,0,16.4,1
STU1323,Q10094,1,88.28,1
STU1084,Q10508,0,292.66,1
STU1092,Q10584,1,93.21,1
STU1474,Q10495,1,98.85,1
STU1027,Q10811,1,38.63,1
STU1181,Q10252,1,42.19,1
STU1460,Q10802,0,381.41,1
STU1134,Q10864,0,132.49,4
STU1454,Q10815,0,373.77,2
STU1129,Q10177,0,9.8,1
STU1343,Q10161,1,79.12,1
STU1032,Q10181,1,121.2,1
STU1087,Q10329,1,77.33,1
STU1494,Q10863,0,21.64,2
STU1262,Q10956,0,234.18,2
STU1209,Q10658,1,101.88,1
STU1254,Q10659,0,24.4,1
STU1311,Q10099,1,106.98,1
STU1261,Q10395,1,54.43,1
STU1261,Q10298,1,75.56,1
STU1188,Q10581,0,27.65,2
STU1199,Q10323,0,13.97,2
STU1032,Q10749,1,67.9,1
STU1324,Q10654,1,35.67,1
STU1105,Q10454,1,47.04,2
STU1372,Q10717,0,21.03,3
STU1153,Q10403,1,86.64,3
STU1288,Q10960,1,132.3,3
STU1109,Q10225,1,37.27,1
STU1078,Q10719,1,93.89,1
STU1399,Q10645,1,78.15,1
STU1290,Q10355,1,34.59,2
STU1375,Q10274,1,60.49,2
STU1338,Q10718,0,20.46,1
STU1265,Q10531,1,98.97,1
STU1371,Q10459,1,108.22,2
STU1092,Q10827,0,366.26,4
STU1211,Q10157,1,44.42,1
STU1395,Q10287,1,101.31,1
STU1352,Q10141,0,26.84,1
STU1390,Q10107,0,8.54,3
STU1010,Q10330,0,24.11,1
STU1256,Q10019,1,85.73,1
STU1475,Q10979,1,131.05,1
STU1022,Q10798,0,17.25,4
STU1467,Q10568,1,47.89,1
STU1186,Q10513,1,53.44,1
STU1250,Q10199,1,109.12,3
STU1455,Q10079,0,235.03,3
STU1233,Q10143,1,41.25,2
STU1149,Q10829,1,118.04,1
STU1215,Q10150,1,51.04,3
STU1402,Q10226,0,17.81,1
STU1194,Q10822,0,172.51,3
STU1470,Q10902,0,406.72,4
STU1129,Q10305,0,24.43,2
STU1022,Q10944,1,123.28,3
STU1422,Q10664,0,15.76,1
STU1399,Q10984,0,15.55,1
STU1085,Q10650,1,90.04,1
STU1418,Q10703,0,8.09,1
STU1475,Q10359,1,88.36,1
STU1332,Q10068,0,358.16,3
STU1269,Q10677,1,108.34,1
STU1127,Q10309,1,54.22,1
STU1092,Q10747,0,30.05,2
STU1116,Q10484,0,8.42,2
STU1019,Q10873,0,14.75,1
STU1076,Q10009,1,75.35,3
STU1274,Q10853,1,69.76,1
STU1355,Q10061,1,47.31,1
STU1292,Q10496,1,64.15,1
STU1027,Q10442,1,48.9,1
STU1411,Q10061,1,86.04,1
STU1159,Q10886,1,124.65,1
STU1098,Q10481,1,83.68,2
STU1195,Q10645,0,7.34,4
STU1091,Q10053,0,413.72,4
STU1296,Q10605,1,104.88,1
STU1087,Q10548,0,10.35,1
STU1170,Q10453,1,91.29,1
STU1397,Q10473,0,18.75,1
STU1374,Q10580,0,17.02,4
STU1098,Q10702,0,12.11,3
STU1150,Q10735,0,216.34,3
STU1468,Q10201,0,257.21,4
STU1159,Q10825,1,108.65,1
STU1178,Q10337,0,15.34,1
STU1249,Q10286,0,14.28,4
STU1453,Q10106,1,53.19,1
STU1197,Q10315,1,49.37,1
STU1110,Q10733,0,143.8,1
STU1380,Q10533,1,39.9,2
STU1223,Q10085,1,103.05,2
STU1160,Q10174,1,122.5,1
STU1454,Q10198,1,52.28,1
STU1067,Q10836,0,12.93,3
STU1477,Q10605,0,10.41,1
STU1405,Q10895,1,38.9,3
STU1381,Q10670,0,14.74,1
STU1211,Q10373,1,84.77,1
STU1487,Q10458,1,29.26,1
STU1224,Q10732,0,249.09,1
STU1066,Q10819,0,281.61,1
STU1301,Q10316,1,117.99,1
STU1086,Q10765,0,11.61,1
STU1443,Q10363,1,58.28,2
STU1020,Q10583,0,290.86,4
STU1235,Q10119,1,77.1,1
STU1436,Q10265,1,63.03,3
STU1449,Q10019,1,127.11,1
STU1321,Q10686,0,15.78,4
STU1311,Q10989,0,201.94,2
STU1435,Q10875,1,62.1,1
STU1304,Q10258,1,35.23,1
STU1300,Q10579,1,104.32,1
STU1279,Q10914,0,7.99,1
STU1411,Q10012,1,103.98,1
STU1459,Q10838,1,65.91,1
STU1329,Q10631,1,112.88,2
STU1458,Q10491,1,53.74,1
STU1497,Q10099,1,78.12,1
STU1296,Q10496,1,42.01,1
STU1080,Q10928,0,532.47,4
STU1440,Q10253,1,52.09,1
STU1411,Q10792,1,96.32,1
STU1376,Q10913,1,73.17,1
STU1414,Q10929,1,85.9,1
STU1410,Q10639,1,49.53,1
STU1120,Q10030,0,22.33,1
STU1089,Q10052,0,17.67,1
STU1332,Q10223,1,84.2,1
STU1069,Q10694,1,74.06,1
STU1097,Q10620,1,65.88,1
STU1216,Q10628,0,225.47,1
STU1174,Q10326,0,26.39,3
STU1418,Q10020,1,34.88,1
STU1476,Q10505,1,50.05,3
STU1328,Q10854,1,62.73,2
STU1123,Q10910,1,73.7,1
STU1083,Q10166,0,18.74,3
STU1411,Q10903,0,437.65,3
STU1375,Q10126,1,98.17,1
STU1438,Q10940,1,108.8,3
STU1322,Q10902,0,6.65,2
STU1162,Q10372,1,39.58,3
STU1002,Q10764,0,9.83,4
STU1334,Q10790,1,125.72,1
STU1360,Q10079,0,275.35,1
STU1418,Q10006,1,113.65,1
STU1039,Q10165,0,10.67,3
STU1007,Q10671,0,26.06,1
STU1234,Q10531,1,96.23,1
STU1322,Q10516,0,206.95,4
STU1085,Q10764,1,41.43,1
STU1474,Q10341,1,33.36,1
STU1263,Q10657,0,17.29,1
STU1245,Q10974,0,309.04,1
STU1413,Q10935,0,334.02,4
STU1351,Q10949,1,108.55,1
STU1398,Q10386,1,67.73,1
STU1365,Q10881,1,81.67,2
STU1313,Q10778,0,20.48,1
STU1291,Q10415,0,10.58,1
STU1350,Q10793,0,18.97,4
STU1312,Q10290,1,82.6,1
STU1340,Q10311,1,58.48,1
STU1095,Q10400,1,73.12,1
STU1287,Q10928,0,232.28,2
STU1054,Q10506,0,15.78,3
STU1062,Q10410,0,22.13,2
STU1024,Q10811,1,87.03,1
STU1340,Q10902,1,34.2,1
STU1051,Q10675,1,101.52,1
STU1487,Q10684,1,36.66,1
STU1476,Q10194,1,60.96,2
STU1108,Q10323,1,63.19,2
STU1217,Q10575,1,29.99,3
STU1268,Q10333,1,88.47,1
STU1008,Q10041,0,27.81,2
STU1310,Q10307,1,44.56,1
STU1394,Q10463,1,47.17,1
STU1247,Q10411,1,133.79,1
STU1118,Q10814,1,82.45,1
STU1220,Q10862,1,55.85,1
STU1002,Q10570,0,17.8,1
STU1339,Q10627,1,85.77,3
STU1386,Q10665,1,77.5,1
STU1445,Q10052,0,26.47,1
STU1336,Q10453,0,17.38,4
STU1391,Q10936,1,32.4,2
STU1024,Q10526,1,59.85,3
STU1390,Q10442,1,77.94,1
STU1190,Q10924,1,56.14,1
STU1270,Q10928,1,153.48,3
STU1139,Q10499,1,96.68,3
STU1075,Q10373,0,492.68,3
STU1175,Q10139,1,52.83,1
STU1303,Q10684,1,91.64,3
STU1189,Q10497,0,12.95,3
STU1246,Q10415,1,70.75,1
STU1373,Q10535,0,12.41,3
STU1294,Q10517,1,79.89,1
STU1480,Q10266,1,87.81,1
STU1424,Q10701,1,125.58,1
STU1198,Q10119,1,45.54,1
STU1168,Q10955,0,12.45,4
STU1353,Q10429,1,46.77,1
STU1455,Q10109,1,125.0,3
STU1415,Q10986,0,244.43,2
STU1422,Q10471,1,65.06,1
STU1141,Q10466,1,44.18,3
STU1308,Q10854,1,86.78,1
STU1106,Q10574,0,17.79,1
STU1239,Q10637,1,101.22,1
STU1262,Q10571,1,30.01,1
STU1117,Q10647,1,43.1,1
STU1107,Q10383,0,8.4,1
STU1357,Q10988,0,17.36,1
STU1458,Q10292,1,45.65,2
STU1169,Q10987,1,32.73,2
STU1129,Q10890,0,16.06,2
STU1332,Q10303,1,108.91,1
STU1189,Q10033,1,88.32,1
STU1163,Q10491,1,88.57,2
STU1372,Q10410,0,11.11,1
STU1120,Q10871,1,85.08,1
STU1108,Q10091,1,59.55,1
STU1123,Q10016,0,430.13,1
STU1194,Q10159,1,52.81,2
STU1300,Q10282,1,50.58,1
STU1370,Q10381,1,32.02,1
STU1170,Q10289,0,20.02,1
STU1084,Q10277,0,348.39,3
STU1175,Q10269,1,39.26,1
STU1303,Q10883,1,53.75,3
STU1443,Q10670,1,93.69,1
STU1426,Q10722,0,13.74,1
STU1445,Q10939,1,79.76,2
STU1261,Q10327,1,134.68,1
STU1327,Q10166,1,115.61,1
STU1362,Q10196,0,15.96,2
STU1096,Q10074,1,112.92,1
STU1397,Q10441,0,213.5,3
STU1158,Q10876,0,10.78,1
STU1183,Q10730,1,90.36,1
STU1311,Q10484,1,24.22,1
STU1487,Q10839,1,59.59,1
STU1382,Q10671,0,390.88,4
STU1407,Q10361,1,28.21,1
STU1146,Q10844,0,455.3,1
STU1215,Q10484,0,10.83,1
STU1266,Q10729,0,28.66,4
STU1393,Q10987,1,63.29,1
STU1403,Q10173,1,57.64,1
STU1364,Q10317,1,80.76,1
STU1390,Q10887,0,382.21,1
STU1204,Q10577,0,18.93,4
STU1234,Q10447,1,81.53,3
STU1119,Q10241,1,38.19,1
STU1117,Q10387,1,25.72,3
STU1450,Q10590,1,122.96,1
STU1031,Q10334,0,280.17,3
STU1167,Q10959,0,194.63,1
STU1094,Q10805,0,367.99,2
STU1106,Q10937,0,12.18,1
STU1325,Q10752,1,101.03,3
STU1169,Q10111,1,33.92,1
STU1003,Q10401,0,20.27,2
STU1212,Q10422,1,58.76,1
STU1212,Q10264,1,70.09,1
STU1456,Q10735,0,31.73,2
STU1248,Q10582,0,22.85,4
STU1242,Q10527,1,41.25,2
STU1199,Q10842,0,15.5,4
STU1166,Q10052,1,56.89,3
STU1023,Q10965,1,71.91,1
STU1328,Q10457,1,134.1,1
STU1385,Q10285,1,64.1,1
STU1347,Q10987,1,52.97,1
STU1204,Q10185,1,63.36,1
STU1126,Q10601,0,363.79,1
STU1386,Q10886,1,139.03,3
STU1070,Q10124,0,20.96,1
STU1338,Q10972,0,449.18,1
STU1030,Q10600,1,34.36,1
STU1248,Q10570,0,350.74,1
STU1386,Q10292,0,528.24,1
STU1134,Q10220,1,65.04,2
STU1364,Q10911,0,8.47,1
STU1088,Q10671,0,23.32,3
STU1069,Q10457,0,449.68,3
STU1361,Q10734,0,428.28,1
STU1241,Q10873,1,86.48,1
STU1196,Q10725,0,23.3,4
STU1241,Q10363,1,69.67,3
STU1104,Q10669,0,480.85,4
STU1280,Q10473,1,94.9,1
STU1268,Q10787,1,81.67,1
STU1311,Q10628,1,44.49,1
STU1247,Q10107,0,24.49,1
STU1236,Q10384,1,49.15,1
STU1397,Q10665,1,45.76,1
STU1232,Q10724,0,183.45,1
STU1488,Q10797,1,60.74,1
STU1093,Q10323,1,80.29,1
STU1041,Q10111,0,18.8,3
STU1020,Q10516,0,231.34,4
STU1385,Q10388,0,5.56,1
STU1125,Q10094,0,7.36,1
STU1312,Q10856,0,504.9,3
STU1090,Q10876,0,427.4,1
STU1482,Q10860,1,43.77,1
STU1377,Q10005,1,47.35,1
STU1465,Q10133,0,431.68,1
STU1469,Q10500,0,23.83,1
STU1447,Q10755,0,31.97,1
STU1324,Q10501,0,25.87,3
STU1443,Q10286,1,69.51,1
STU1078,Q10059,1,119.85,2
STU1475,Q10640,0,137.55,4
STU1424,Q10089,1,36.1,3
STU1180,Q10518,0,19.8,1
STU1363,Q10458,0,17.62,4
STU1153,Q10388,1,98.77,3
STU1394,Q10232,0,261.25,2
STU1448,Q10962,0,10.5,1
STU1460,Q10195,0,12.61,4
STU1383,Q10781,1,54.1,1
STU1442,Q10166,1,102.49,1
STU1018,Q10443,1,57.25,1
STU1436,Q10946,1,87.12,1
STU1160,Q10028,0,30.14,4
STU1419,Q10845,1,66.38,1
STU1155,Q10351,1,42.38,2
STU1135,Q10551,0,337.0,3
STU1278,Q10724,1,22.04,1
STU1263,Q10686,1,57.0,1
STU1243,Q10589,1,62.82,1
STU1141,Q10136,0,12.93,1
STU1230,Q10333,0,290.92,1
STU1477,Q10985,0,15.75,3
STU1421,Q10708,0,23.7,2
STU1131,Q10504,1,42.83,3
STU1085,Q10316,0,350.46,1
STU1365,Q10712,1,121.69,1
STU1063,Q10073,0,219.21,3
STU1190,Q10024,1,68.88,3
STU1101,Q10717,1,41.14,1
STU1092,Q10489,0,7.04,3
STU1401,Q10491,1,74.86,1
STU1485,Q10930,0,19.5,1
STU1407,Q10393,0,15.13,1
STU1325,Q10691,1,38.67,1
STU1496,Q10027,0,430.51,1
STU1404,Q10150,1,101.06,1
STU1392,Q10373,0,486.31,2
STU1471,Q10258,1,96.13,1
STU1361,Q10502,0,27.27,3
STU1397,Q10817,0,21.1,4
STU1205,Q10582,1,58.2,2
STU1076,Q10244,0,21.53,3
STU1065,Q10748,0,10.22,3
STU1118,Q10834,0,26.02,4
STU1068,Q10297,1,64.01,1
STU1430,Q10306,0,556.28,1
STU1097,Q10716,1,87.44,1
STU1159,Q10566,1,47.89,1
STU1161,Q10224,1,82.52,1
STU1101,Q10984,0,164.04,4
STU1265,Q10772,1,63.27,2
STU1266,Q10894,0,26.05,1
STU1385,Q10495,0,19.67,1
STU1125,Q10428,0,274.52,1
STU1225,Q10722,1,132.13,1
STU1023,Q10618,1,143.11,3
STU1135,Q10921,1,89.76,1
STU1230,Q10155,1,55.34,1
STU1097,Q10480,0,246.02,2
STU1352,Q10859,0,167.15,1
STU1248,Q10340,0,21.77,4
STU1466,Q10381,1,88.74,2
STU1332,Q10084,1,71.24,1
STU1008,Q10231,1,48.74,1
STU1289,Q10860,1,37.89,1
STU1441,Q10007,1,100.71,1
STU1386,Q10503,1,81.82,3
STU1003,Q10462,0,517.4,1
STU1288,Q10174,1,36.16,1
STU1393,Q10170,0,393.85,4
STU1046,Q10408,0,11.74,2
STU1082,Q10156,0,23.25,4
STU1330,Q10867,1,73.35,3
STU1002,Q10509,1,72.07,1
STU1163,Q10626,1,97.71,2
STU1036,Q10267,1,67.39,2
STU1429,Q10674,0,20.51,4
STU1172,Q10001,0,382.48,3
STU1268,Q10919,1,83.74,1
STU1048,Q10461,0,24.54,1
STU1018,Q10584,0,208.83,4
STU1396,Q10768,0,32.83,1
STU1316,Q10023,0,23.76,1
STU1463,Q10632,1,81.53,2
STU1461,Q10750,1,84.01,2
STU1177,Q10316,0,10.92,1
STU1263,Q10383,0,245.62,1
STU1279,Q10540,1,131.08,1
STU1083,Q10072,0,17.17,4
STU1476,Q10724,1,41.78,1
STU1016,Q10709,0,14.33,3
STU1169,Q10943,1,66.9,1
STU1368,Q10304,1,79.28,1
STU1114,Q10692,1,43.62,1
STU1392,Q10773,0,329.79,3
STU1211,Q10225,1,41.38,2
STU1485,Q10445,1,111.43,3
STU1044,Q10286,1,67.11,1
STU1466,Q10925,0,7.75,1
STU1118,Q10515,1,78.09,2
STU1270,Q10238,1,46.73,1
STU1465,Q10815,0,214.17,1
STU1022,Q10663,0,20.38,2
STU1228,Q10566,0,19.68,1
STU1222,Q10598,0,346.38,2
STU1383,Q10398,1,84.56,2
STU1475,Q10158,1,38.65,2
STU1481,Q10935,1,42.99,2
STU1491,Q10437,1,69.1,2
STU1117,Q10031,1,54.57,1
STU1239,Q10455,0,12.5,3
STU1373,Q10730,0,20.39,1
STU1096,Q10572,1,91.82,3
STU1420,Q10519,1,81.83,1
STU1330,Q10719,1,42.56,1
STU1410,Q10910,0,544.62,1
STU1337,Q10835,1,44.3,1
STU1268,Q10800,1,86.03,1
STU1285,Q10205,0,19.32,1
STU1452,Q10456,1,74.69,1
STU1381,Q10418,0,6.73,1
STU1287,Q10608,0,27.14,1
STU1307,Q10945,1,133.06,1
STU1149,Q10381,0,243.55,1
STU1175,Q10306,0,18.11,3
STU1086,Q10993,1,92.7,1
STU1297,Q10999,0,339.82,2
STU1453,Q10448,1,126.44,1
STU1343,Q10359,1,69.33,1
STU1442,Q10326,0,13.02,1
STU1278,Q10813,0,12.04,1
STU1418,Q10962,1,95.17,1
STU1267,Q10056,0,14.55,4
STU1348,Q10170,1,138.39,1
STU1454,Q10080,0,423.97,1
STU1017,Q10800,1,32.77,1
STU1052,Q10042,1,87.31,2
STU1075,Q10532,1,127.23,1
STU1120,Q10018,1,57.69,1
STU1430,Q10387,1,81.19,3
STU1031,Q10220,1,113.45,1
STU1206,Q10830,1,88.53,1
STU1297,Q10670,1,95.6,1
STU1081,Q10453,1,54.44,1
STU1277,Q10502,0,14.11,2
STU1444,Q10244,0,232.58,1
STU1434,Q10214,1,81.69,1
STU1436,Q10507,1,66.5,3
STU1373,Q10882,1,66.71,1
STU1066,Q10903,0,163.11,1
STU1396,Q10895,1,67.8,1
STU1318,Q10156,0,285.67,1
STU1065,Q10801,0,17.94,3
STU1282,Q10147,0,25.03,1
STU1442,Q10342,0,356.88,1
STU1051,Q10824,0,8.49,2
STU1320,Q10883,1,40.1,1
STU1466,Q10097,0,16.59,2
STU1335,Q10935,1,52.43,1
STU1352,Q10050,0,11.5,4
STU1231,Q10416,1,83.38,1
STU1485,Q10173,1,85.65,1
STU1190,Q10739,1,74.04,2
STU1157,Q10417,0,344.5,4
STU1439,Q10008,1,80.99,1
STU1144,Q10541,1,57.39,1
STU1466,Q10533,0,397.44,1
STU1420,Q10049,0,18.02,4
STU1368,Q10794,0,260.54,2
STU1120,Q10033,1,121.65,1
STU1482,Q10570,0,13.46,1
STU1323,Q10984,1,114.41,2
STU1447,Q10889,1,45.18,1
STU1136,Q10081,1,60.06,1
STU1316,Q10386,1,103.45,3
STU1318,Q10713,1,131.35,1
STU1401,Q10802,0,9.01,2
STU1419,Q10253,0,16.37,3
STU1190,Q10899,0,15.47,3
STU1170,Q10209,1,118.3,1
STU1390,Q10805,0,33.4,4
STU1368,Q10878,0,186.41,3
STU1021,Q10794,0,312.66,1
STU1329,Q10093,1,46.53,1
STU1191,Q10085,1,33.75,1
STU1437,Q10463,1,70.37,1
STU1424,Q10598,1,122.99,1
STU1073,Q10818,1,27.53,1
STU1182,Q10001,0,30.26,1
STU1201,Q10362,0,13.56,1
STU1383,Q10633,0,18.33,4
STU1108,Q10803,1,36.59,1
STU1177,Q10853,1,65.09,2
STU1400,Q10041,1,37.0,1
STU1427,Q10908,1,60.88,2
STU1348,Q10549,0,13.7,3
STU1278,Q10838,1,91.51,1
STU1098,Q10515,1,60.56,1
STU1050,Q10637,1,45.76,2
STU1087,Q10929,0,194.08,1
STU1115,Q10597,0,415.24,1
STU1036,Q10333,1,65.85,2
STU1137,Q10863,0,12.65,4
STU1021,Q10893,0,19.51,1
STU1315,Q10180,0,23.27,1
STU1109,Q10024,0,306.36,4
STU1212,Q10765,1,109.21,1
STU1114,Q10867,1,70.52,1
STU1497,Q10250,0,17.29,3
STU1387,Q10414,1,35.0,1
STU1329,Q10268,1,89.9,1
STU1117,Q10715,0,348.55,2
STU1045,Q10931,0,519.92,1
STU1441,Q10108,1,64.66,1
STU1298,Q10027,0,335.65,2
STU1409,Q10820,1,40.66,3
STU1483,Q10454,0,240.73,1
STU1062,Q10538,0,18.52,3
STU1277,Q10503,1,123.9,1
STU1335,Q10134,1,81.71,1
STU1120,Q10137,1,109.81,2
STU1111,Q10743,0,31.54,3
STU1482,Q10970,1,98.24,2
STU1439,Q10495,1,56.12,2
STU1284,Q10864,1,106.89,1
STU1345,Q10740,0,369.39,2
STU1029,Q10428,1,128.58,1
STU1495,Q10929,0,6.23,2
STU1435,Q10773,0,15.53,1
STU1078,Q10424,0,502.33,3
STU1163,Q10589,1,48.58,1
STU1009,Q10560,0,15.4,2
STU1301,Q10638,0,293.96,4
STU1253,Q10962,1,68.24,2
STU1315,Q10302,1,40.24,1
STU1146,Q10791,0,282.19,1
STU1169,Q10886,0,385.63,1
STU1013,Q10561,0,15.71,1
STU1298,Q10270,0,13.8,1
STU1172,Q10955,1,58.94,1
STU1410,Q10370,1,43.13,3
STU1120,Q10586,1,80.0,2
STU1332,Q10828,1,104.96,1
STU1414,Q10946,1,130.1,1
STU1443,Q10748,1,48.75,2
STU1273,Q10014,0,13.36,3
STU1250,Q10053,0,19.58,1
STU1094,Q10806,0,7.04,1
STU1335,Q10896,0,497.92,1
STU1074,Q10664,1,87.68,3
STU1085,Q10832,0,350.0,3
STU1196,Q10612,1,143.34,1
STU1323,Q10835,0,163.13,3
STU1044,Q10191,0,29.58,4
STU1367,Q10344,1,144.98,1
STU1437,Q10003,1,58.14,1
STU1276,Q10668,0,16.55,1
STU1019,Q10582,1,96.03,1
STU1222,Q10299,0,12.83,1
STU1281,Q10358,0,16.99,1
STU1285,Q10721,1,79.7,3
STU1240,Q10805,0,173.31,2
STU1111,Q10354,1,86.75,1
STU1323,Q10244,0,257.1,2
STU1072,Q10297,1,98.54,1
STU1345,Q10725,1,24.28,1
STU1261,Q10349,1,42.27,1
STU1487,Q10895,0,29.97,4
STU1147,Q10967,1,55.64,1
STU1243,Q10500,1,127.63,2
STU1109,Q10951,0,22.4,3
STU1480,Q10181,0,417.0,1
STU1088,Q10629,1,86.3,1
STU1090,Q10113,0,29.24,1
STU1438,Q10418,1,35.27,1
STU1033,Q10164,1,93.2,2
STU1059,Q10921,1,95.05,1
STU1141,Q10547,0,442.78,1
STU1252,Q10632,1,36.56,1
STU1121,Q10979,1,118.79,1
STU1344,Q10075,1,80.37,1
STU1038,Q10212,0,15.5,3
STU1302,Q10436,0,32.52,2
STU1009,Q10470,0,401.99,4
STU1497,Q10085,1,69.01,1
STU1261,Q10733,0,279.44,1
STU1060,Q10011,1,98.05,1
STU1428,Q10617,1,34.03,1
STU1044,Q10184,1,68.14,1
STU1410,Q10482,1,35.12,1
STU1201,Q10172,1,69.37,1
STU1094,Q10706,1,97.84,1
STU1009,Q10975,1,50.42,3
STU1248,Q10313,1,109.27,1
STU1177,Q10728,0,186.24,1
STU1476,Q10159,1,79.5,1
STU1348,Q10408,1,63.51,1
STU1279,Q10917,0,12.47,1
STU1166,Q10097,1,68.92,2
STU1205,Q10288,0,15.23,1
STU1178,Q10928,0,179.5,1
STU1324,Q10207,1,108.62,2
STU1071,Q10078,1,127.77,1
STU1485,Q10751,1,113.03,2
STU1007,Q10660,0,403.87,1
STU1041,Q10934,0,21.21,4
STU1375,Q10885,1,80.52,1
STU1382,Q10512,1,26.8,1
STU1422,Q10109,1,41.38,1
STU1267,Q10306,0,310.04,3
STU1497,Q10562,0,11.69,3
STU1214,Q10746,1,38.33,1
STU1129,Q10572,1,32.13,1
STU1306,Q10450,1,47.16,3
STU1033,Q10603,1,32.12,1
STU1114,Q10881,1,100.51,3
STU1079,Q10951,0,496.44,3
STU1196,Q10914,1,88.36,1
STU1011,Q10526,1,42.95,2
STU1159,Q10007,0,7.17,1
STU1028,Q10879,1,30.77,1
STU1287,Q10128,1,86.85,1
STU1179,Q10008,0,348.61,1
STU1094,Q10698,1,50.49,3
STU1176,Q10466,1,77.29,3
STU1126,Q10899,1,58.7,1
STU1340,Q10539,1,71.04,3
STU1385,Q10116,0,30.71,3
STU1016,Q10082,0,11.62,1
STU1016,Q10542,0,477.56,4
STU1137,Q10174,1,91.19,3
STU1063,Q10707,0,25.96,1
STU1120,Q10288,1,81.43,1
STU1259,Q10464,1,74.55,1
STU1061,Q10644,0,21.5,2
STU1380,Q10184,1,82.61,1
STU1190,Q10089,0,29.78,2
STU1065,Q10007,1,57.61,1
STU1053,Q10968,0,191.6,3
STU1475,Q10470,1,36.22,1
STU1245,Q10463,1,76.18,1
STU1362,Q10911,1,52.93,1
STU1353,Q10478,0,25.44,1
STU1272,Q10240,1,103.75,1
STU1098,Q10083,1,33.21,1
STU1408,Q10814,0,12.14,4
STU1302,Q10985,1,74.12,1
STU1419,Q10230,1,41.99,1
STU1153,Q10825,0,27.13,1
STU1011,Q10572,1,52.22,2
STU1231,Q10160,1,67.49,3
STU1062,Q10103,1,89.03,2
STU1388,Q10851,0,21.37,1
STU1180,Q10137,0,314.03,4
STU1328,Q10688,0,18.48,1
STU1033,Q10851,1,38.69,2
STU1432,Q10532,1,67.8,1
STU1223,Q10742,1,59.46,2
STU1036,Q10313,0,16.33,1
STU1124,Q10954,0,19.07,3
STU1305,Q10218,1,41.89,1
STU1305,Q10144,0,363.28,4
STU1013,Q10699,0,281.78,4
STU1287,Q10415,1,85.85,1
STU1263,Q10730,0,23.39,2
STU1360,Q10953,1,63.29,1
STU1073,Q10390,0,414.98,3
STU1131,Q10684,0,278.27,2
STU1028,Q10205,0,20.96,1
STU1389,Q10598,1,57.43,1
STU1327,Q10996,1,86.33,1
STU1422,Q10758,1,123.56,1
STU1367,Q10451,1,60.57,1
STU1435,Q10561,1,37.73,2
STU1145,Q10852,0,8.78,1
STU1456,Q10906,0,13.81,1
STU1462,Q10723,0,16.97,4
STU1433,Q10212,1,54.19,1
STU1121,Q10553,0,7.91,4
STU1289,Q10082,0,13.17,2
STU1160,Q10462,1,59.02,1
STU1413,Q10985,0,30.24,1
STU1045,Q10950,1,45.44,3
STU1221,Q10437,1,38.76,1
STU1264,Q10043,0,304.46,1
STU1273,Q10784,0,255.02,1
STU1449,Q10260,1,76.55,3
STU1400,Q10903,1,54.65,1
STU1468,Q10775,0,391.73,1
STU1237,Q10075,1,70.75,3
STU1090,Q10401,1,85.38,1
STU1299,Q10520,1,129.71,1
STU1166,Q10005,0,19.67,4
STU1284,Q10660,1,42.15,1
